18 : 126762, 238.32330981253176, 122907, 237.9789906693446, 897908, 237.90754506740637, 701657, 237.73094035064094, 635668, 235.34867749787762, 466326, 235.25092986001138, 170737, 232.4865587512534, 25262, 228.29367052110752, 434884, 227.580754898124, 247250, 225.07998578283232, 
19 : 629123, 206.40494180130474, 226575, 204.81455026437942, 905999, 204.60938394902615, 868610, 202.84969805252362, 921304, 202.68201696253172, 394974, 202.27703774773843, 258797, 202.20286842673622, 193620, 197.46645284705957, 272436, 197.46645284705957, 222535, 196.4026476399949, 
20 : 448233, 160.37767924496225, 481713, 159.38318606427717, 928637, 158.01898620102585, 860624, 156.7226850203888, 541161, 154.50889942006577, 601801, 153.45357604174626, 82246, 152.82342752340034, 929092, 151.99671049072083, 666481, 148.53955702101715, 587404, 143.6453967240162, 
21 : 566609, 173.92239648762893, 337194, 173.01734017144062, 234950, 172.55723688098394, 214475, 167.80047675736802, 214449, 167.4126637981727, 30046, 166.87420411795227, 105025, 163.84138671288156, 440896, 162.5207679036744, 4457, 87.73254812211943, 4490, 80.84553172563095, 
22 : 482791, 178.13197354770423, 633279, 177.62601160866052, 281276, 176.84739183827395, 483146, 175.7156794369814, 4784, 175.64168070250295, 558357, 173.69513522260777, 4957, 173.05201530175833, 426465, 170.34670528073033, 68360, 168.6801707374047, 31629, 164.19196082634497, 
23 : 290169, 219.67020735639142, 176512, 218.42389979120875, 219735, 215.28585647924018, 526788, 215.26030753485418, 452900, 212.96243800257358, 931784, 211.65301793265317, 452484, 210.3639702990985, 363583, 207.54276667713572, 686808, 205.90046138850684, 364790, 204.81943267180486, 
24 : 292781, 200.21987913291727, 188771, 198.57744081340155, 279275, 198.10098434889213, 242430, 196.1479033790573, 4623, 191.1857735293084, 279489, 190.8219064992277, 784790, 190.51771571168914, 804007, 182.4636950190366, 4554, 156.547117507797, 4630, 154.22710527011782, 
25 : 465858, 248.25591634440457, 814205, 247.53787588973125, 292181, 246.26002517664128, 514508, 245.446531855718, 514619, 245.34261757794954, 381318, 245.29981655109324, 814403, 241.38144087729694, 292469, 239.25091431382242, 87978, 231.5275361593087, 719083, 219.64744478368056, 
26 : 515955, 186.1934477901948, 9899, 183.44208895452536, 321539, 181.8488383245821, 514206, 180.186014995615, 475114, 179.8137925744296, 910741, 179.30699930566013, 525190, 178.47688926020646, 10021, 176.45679357848482, 426756, 173.8188712424517, 426883, 172.81492991058383, 
27 : 176295, 191.43667360252581, 717127, 188.91797161731333, 176129, 188.70612072744223, 291938, 188.44097219023257, 363739, 188.3587003565272, 278725, 185.7686733547936, 955277, 184.91619723539634, 5963, 175.51638100188825, 955290, 175.2797763576848, 291918, 174.80560631741764, 
28 : 571604, 206.8912757948, 515173, 206.2159062730128, 103965, 205.96358901514608, 678649, 204.98536533128407, 724824, 203.37158110217857, 905060, 202.52407264322926, 210568, 202.0470242295095, 678265, 199.6922632452244, 422521, 192.19521325985204, 725057, 190.74328297478786, 
29 : 715416, 165.90961394687167, 638091, 164.72097619914715, 678014, 164.35327803241407, 640564, 163.55732939859345, 792959, 162.80049139974977, 793183, 161.83942659315127, 556974, 158.7986146035286, 555280, 156.60459763365824, 555262, 154.6641522784126, 5453, 125.37942414925983, 
30 : 736536, 226.2144999773445, 599948, 220.9683235217211, 140175, 218.50629281556172, 826344, 217.7705214210592, 551649, 216.49249409621572, 172473, 215.29746863351644, 528396, 214.6415616790001, 825845, 209.0502331976695, 540700, 207.3041244162788, 534527, 203.11819219360927, 
31 : 749867, 261.98664088078993, 401938, 259.24891513755654, 703702, 259.108085555044, 401031, 257.4315442986737, 401179, 255.3429066960741, 4870, 240.44957891416652, 5330, 231.6505989631799, 4962, 175.77258034175864, 4995, 126.95274711482222, 5559, 109.1924905842888, 
32 : 724669, 212.72047386182646, 502522, 212.16974336601342, 684695, 211.23920090740734, 787559, 211.0497571664085, 133114, 210.50415672855488, 497454, 205.21939479493648, 70085, 203.2043306625132, 69173, 202.8225825691015, 330332, 202.42776489404807, 5300, 187.5633226406485, 
33 : 646457, 273.9087439276081, 100515, 273.76267093962974, 39929, 270.135151359463, 615911, 269.20438332241173, 676649, 268.97769424247804, 996246, 266.0037593719307, 994880, 251.66843266488547, 676916, 248.15116360799118, 994843, 246.71238315090713, 995079, 220.75778581966253, 
34 : 68317, 240.28316628511453, 707409, 240.00208332429116, 364021, 238.45964019095558, 845487, 236.981011897578, 238380, 233.13300924579514, 364563, 232.3144420822778, 188171, 230.99567095510687, 540894, 221.8670773233379, 154168, 215.9837956884729, 149480, 202.96797776989354, 
35 : 15970, 249.66177120256117, 393434, 249.1224598465582, 641127, 248.83327751729672, 791495, 248.18339992835942, 76102, 244.0840019337605, 392768, 238.29603437741048, 845383, 227.76083947860747, 6707, 179.59677057230178, 5866, 140.35312607847393, 5841, 120.97520407091694, 
36 : 685009, 258.4143958838207, 72336, 257.46456066806553, 580180, 255.47798339583002, 707838, 253.84641025628076, 316027, 253.09681941897256, 72420, 250.34975534240093, 76101, 238.371558706151, 6708, 159.90934932016953, 5867, 140.13564856951996, 5842, 111.45851246091524, 
37 : 190336, 252.37868372744953, 441231, 251.9523764523764, 4997, 247.86891697024055, 745448, 247.3236745643247, 925739, 238.15541144387208, 107024, 237.38154940938438, 33766, 229.69545054266965, 808138, 225.99115026920856, 35716, 207.85812469085735, 5184, 166.8562255356389, 
38 : 173565, 267.1478991120836, 160369, 266.1559693112292, 284610, 260.4112132762336, 137232, 258.9440093919919, 978240, 254.52701231892854, 5341, 214.53204888780604, 6187, 177.30200224475752, 5177, 162.03394706048482, 5500, 159.245094115957, 5023, 156.35856228553652, 
39 : 23749, 173.20219398148512, 458649, 172.7859948028196, 689683, 172.44709333589824, 869342, 171.69449612611348, 587405, 170.05293293560098, 415493, 169.13308369446824, 690413, 166.27687752661222, 750411, 163.21764610482532, 477601, 158.93394854467059, 720244, 148.20931144837022, 
40 : 379937, 243.35570673399053, 632378, 242.06404111309055, 736313, 239.1484894370023, 474658, 226.23881187806836, 678598, 221.65739328973442, 5163, 194.4145056316529, 5214, 193.93813446560736, 4867, 188.19670560347225, 4773, 185.37259775921575, 8307, 153.56431877229815, 
41 : 779153, 192.55388856109866, 877285, 191.78894650109532, 924202, 189.91577080379608, 832734, 189.8789087813599, 807850, 189.80252896102306, 304642, 188.09837851507388, 543266, 187.6912358103063, 995354, 186.86893802876924, 950473, 184.7863631332139, 672663, 180.78163623554246, 
42 : 325817, 229.92172581119863, 112971, 226.5104854085126, 176619, 224.25209029126128, 106646, 223.45245579317316, 684403, 222.9170249218305, 356305, 218.74642854227358, 280744, 217.22108553268947, 312344, 209.89282979654163, 279441, 204.132310034448, 353533, 201.23866427702208, 
43 : 178109, 258.44148273835606, 113009, 258.43180918764625, 700737, 257.48398008419866, 903061, 256.2186566196927, 695647, 255.74401263763733, 323021, 253.74790639530408, 698380, 249.42533953069002, 698353, 243.04114877937852, 5144, 193.6336747572591, 6302, 165.33904560024533, 
44 : 734963, 215.18364250100424, 746174, 214.94185260204677, 994393, 214.30352306950067, 669498, 210.57302771247794, 477668, 208.2786594925174, 379564, 206.44854080375575, 754136, 202.87927444665215, 477919, 194.90253974743376, 740214, 185.3887806745597, 754244, 178.76520914316635, 
45 : 827163, 205.85917516593716, 482497, 204.45048300260873, 826999, 201.74984510526892, 21980, 200.87558338434266, 780322, 200.64645523905972, 339933, 195.4405280385826, 175843, 194.03865594257243, 103857, 193.98195792392653, 341048, 188.27373688329448, 339510, 171.56339936011994, 
46 : 535790, 205.42638584174136, 369606, 204.86092843683005, 478548, 203.62711017936684, 289779, 201.7126669299675, 998162, 200.85318020882815, 417152, 199.14316458266902, 997994, 196.6011190202131, 750523, 193.7446773462435, 657906, 186.37328134687118, 5880, 99.62931295557549, 
47 : 129673, 294.8202842410949, 5641, 294.3942934229534, 389019, 293.99829931480895, 138708, 293.4569815151788, 866052, 292.316609175736, 395011, 292.1900066737396, 112116, 291.82186347153635, 575286, 290.7782660378867, 88744, 285.70789278562114, 676288, 281.3680863211036, 
48 : 68544, 236.29430801439125, 533961, 234.45255383552555, 287220, 234.40349826741067, 151506, 228.67444107289296, 151236, 226.0376074904351, 151333, 224.88663810907042, 122253, 218.8880992653552, 5750, 215.63394908965518, 104988, 212.2145141124895, 5213, 155.76263993653933, 
49 : 296791, 177.11860433054457, 79580, 173.86776584519626, 5138, 172.39779580957526, 789691, 169.9735273505848, 79696, 169.34580006601877, 168390, 164.0701069665038, 789068, 161.31335964513292, 79548, 158.60643114325472, 189094, 156.18578680533003, 5084, 128.78276282173792, 
50 : 758834, 249.81192925879262, 238731, 246.5623653358314, 575049, 246.33716731342025, 356987, 245.92478524947418, 29422, 231.66354913969525, 412388, 230.11084285622005, 412765, 225.06221362103412, 6627, 219.8158320048854, 5012, 199.60460916521941, 5653, 181.1408291909916, 
51 : 405826, 216.8985938174796, 56891, 216.85709580274286, 898134, 215.32533524878116, 86102, 215.12089624208988, 774030, 214.18683432928364, 863669, 213.6445646394965, 571831, 212.99295763005875, 571827, 212.6475958011282, 6192, 200.3996007980056, 6123, 130.81284340614266, 
52 : 541539, 176.6918221084383, 336721, 176.3292375075671, 517274, 176.24698578982847, 315815, 175.920436561532, 781199, 170.77470538695127, 892861, 170.75420931854066, 781593, 163.214582681818, 339633, 162.0524606416083, 352562, 153.17310468878014, 353210, 148.6707772226943, 
53 : 862947, 204.39178065665948, 101249, 204.35997651203624, 459172, 203.46744211298278, 745993, 201.01243742614534, 745960, 199.88246546408217, 323246, 199.87746246137908, 8612, 194.17775361765828, 339510, 192.09372712298546, 233832, 181.68103918681223, 351987, 180.28311068982586, 
54 : 603713, 154.0876374015774, 952895, 153.7660560722034, 906435, 153.10453944935793, 951184, 152.38438240187213, 863411, 152.28919856641178, 870851, 151.8947003683802, 411892, 151.71354586852158, 446585, 151.43975699927677, 113250, 149.9399879951976, 112794, 143.547901412734, 
55 : 427728, 172.9595328393321, 583247, 171.2425180847327, 38397, 169.0, 39351, 168.0684384410113, 38490, 165.45392107774296, 683190, 162.3021872927164, 39257, 157.28636304524306, 38460, 151.16216457830973, 235088, 149.3987951758648, 228527, 124.8198702130394, 
56 : 105292, 188.76175460087248, 79528, 188.0, 312604, 185.5963361707337, 84208, 185.31055015837603, 419768, 184.47222013083703, 279393, 184.41800345953212, 279070, 181.93680221439533, 307829, 176.42562172201633, 79553, 173.89077031286047, 308262, 172.40359625019428, 
57 : 469532, 199.13814300630605, 562323, 198.27001790487637, 916109, 197.73467070799697, 225733, 194.4659353203023, 214355, 189.39376969689368, 469634, 184.36377084449103, 966411, 175.79533554676587, 5211, 167.14664220378464, 556125, 166.0210829985156, 966916, 162.9509128541476, 
58 : 462136, 256.2440243205683, 383164, 256.0898279901019, 949157, 254.678228358845, 237441, 254.61146871262497, 172684, 254.0059054431609, 381601, 244.05532159737882, 536562, 242.17349153034897, 716064, 239.51826652679333, 626572, 236.34720222587785, 7237, 65.7419196555744, 
59 : 830132, 138.46660247149853, 673996, 136.7735354518556, 830147, 135.42156401400774, 672523, 134.63283403390125, 768289, 133.1277581873893, 672413, 127.03542812932147, 768167, 126.25767303415662, 6612, 125.17987058628876, 6316, 117.14947716485976, 6834, 114.41590798486021, 
60 : 311418, 230.51464161740356, 399367, 229.46241522306, 336785, 227.9561361314935, 227388, 226.88322987827902, 864283, 225.44844199949574, 509171, 224.37691503361035, 411641, 218.70528114336884, 615794, 217.91512109075865, 421775, 217.08523671590382, 5278, 170.30854353202602, 
61 : 781951, 181.77183500201565, 816034, 180.79269896762978, 848323, 180.29143074478054, 103322, 179.89719286303497, 566368, 179.49373248110922, 47079, 173.79010328554386, 101592, 172.63545406433755, 8564, 151.9934209102486, 777151, 144.8274835796024, 8402, 140.356688476182, 
62 : 654280, 157.1623364550171, 423938, 157.015922759445, 890256, 156.74501586972391, 449099, 153.88632167934875, 825006, 153.1926891205974, 655178, 150.6751472539516, 838480, 149.03690818049066, 838648, 148.52945835759317, 838412, 148.22280526288793, 6560, 131.6510539266587, 
63 : 512491, 201.43981731524678, 989396, 200.8357537890104, 682414, 199.80990966416056, 590708, 198.87684631449685, 694080, 196.27786426390523, 439221, 185.12428257794815, 7094, 152.41719063150325, 5989, 133.50280895921253, 6413, 124.22560122615627, 6321, 94.91575211733824, 
64 : 901459, 207.63670195801126, 422008, 202.94087809014724, 397755, 201.62837101955668, 675309, 201.6159715895544, 546683, 200.50187031546614, 641183, 200.04499493863875, 617044, 199.87996397838378, 848657, 165.50528692461762, 476004, 162.3360711610331, 5635, 138.27508813954884, 
65 : 157002, 192.39022844209111, 569962, 192.03385118254542, 781821, 185.5047169211608, 576180, 184.48577180910186, 869634, 181.04971692880383, 52188, 179.38784797192923, 606380, 177.46548960290843, 782307, 176.48512685209482, 6405, 173.38108316653233, 992978, 166.1595618675013, 
66 : 997979, 244.74885086553522, 102274, 243.89546941261537, 53298, 242.77767607422228, 7758, 241.4477169078225, 414228, 235.87708663623943, 376423, 234.53997527074142, 7346, 230.0478211155237, 686362, 227.11891158597956, 5669, 225.69891448564834, 5390, 200.8656267259284, 
67 : 520776, 200.16742991805634, 38802, 198.98241128300762, 994346, 197.83831782544047, 538358, 194.10564133996724, 543283, 193.6362569355233, 335382, 193.02849530574494, 48146, 191.98697872512082, 213670, 190.75638914594708, 38036, 186.46715528478467, 37790, 185.36450577173613, 
68 : 741851, 163.91461191730284, 323185, 162.85883457767957, 528107, 162.7083279982927, 814152, 161.533278305122, 477883, 160.1749044014074, 734709, 160.0781059358212, 814150, 159.94686617749034, 743583, 159.7717121395399, 475045, 149.72641717479252, 745206, 146.24978632463024, 
69 : 465284, 258.5652722234755, 239136, 256.9844353263442, 634609, 255.8397936209299, 322838, 255.81634036941423, 458570, 255.02548892218599, 778803, 252.71129772924675, 231693, 252.4420725631922, 229951, 248.17534124082513, 511904, 246.83395228371643, 956344, 244.77744994177874, 
70 : 768033, 116.27553482998907, 543487, 114.69960767151734, 768142, 113.09288218097548, 655162, 113.04423912787418, 6804, 112.0490963818986, 541740, 103.81233067415451, 768112, 102.38652255057792, 5912, 100.772019926168, 6430, 80.36790404135223, 6124, 46.8187996428785, 
71 : 496198, 228.89954128394405, 217444, 226.3073131827604, 887421, 225.8893534454424, 5155, 222.80035906613796, 399103, 221.2103071739651, 795787, 220.4495407117012, 795689, 218.94748228741977, 754927, 209.70455407548974, 5885, 205.70123966568602, 5826, 193.6749854782491, 
72 : 483587, 288.9065592886392, 700028, 287.986110776197, 277568, 287.8853938635998, 198752, 287.8853938635998, 204614, 287.08012818723626, 268892, 287.08012818723626, 906834, 286.6461232949087, 699496, 283.95774333516596, 57922, 282.4659271487448, 448667, 274.9381748684602, 
73 : 256424, 268.337474088134, 88691, 261.8205492317209, 574996, 258.41826560829634, 986963, 257.1322616864714, 573991, 257.1108710264893, 86188, 254.98823502271628, 470408, 250.08398589273963, 405640, 244.23758924457144, 190271, 238.87653714837714, 6853, 230.45823916709944, 
74 : 55790, 200.13495446822876, 831381, 199.8999749874922, 724824, 198.5270762389856, 548275, 198.01515093547766, 426817, 194.97435728833676, 314481, 193.41664871463365, 437048, 193.23560748474904, 426975, 191.38704240360684, 353104, 190.98429254784278, 7364, 131.0953851209111, 
75 : 456105, 261.3885995983758, 335363, 260.8045245006305, 952748, 257.90114385167044, 481177, 255.6032081175821, 7616, 254.7685223884615, 823106, 254.23414404835555, 106343, 249.5495942693556, 937405, 248.96385279795138, 874762, 244.61193756642376, 6553, 212.06131188880258, 
76 : 821033, 226.5060705588263, 890258, 224.07364860688105, 284144, 222.94169641410733, 267648, 220.7826985975124, 203370, 220.7826985975124, 194189, 211.14686831681877, 273005, 211.14686831681877, 324333, 209.00717691026784, 218377, 194.81786365731455, 120210, 194.66381276446836, 
77 : 87779, 267.02059845637376, 468269, 265.8740303226323, 171405, 260.29982712249347, 32969, 259.96922894835075, 30911, 257.0350170696592, 907550, 256.1464424894478, 988313, 253.68681479335893, 581325, 253.54092371844038, 322937, 249.03413420653803, 908325, 233.50374729327152, 
78 : 92163, 225.92697935394966, 730884, 224.63080821650445, 151237, 223.76326776305356, 464949, 218.71442567878324, 496766, 218.07108932639375, 465039, 215.5203006679417, 464954, 211.1326597189549, 547884, 211.03554203024666, 924921, 209.39197692366344, 544739, 180.69864415650716, 
79 : 674756, 173.23394586512194, 118923, 171.81385275931623, 411888, 171.665372163404, 8486, 171.1928736834568, 673324, 166.24379687675568, 5967, 161.36914203155447, 8069, 160.41508657230466, 138184, 156.46724896923317, 919617, 149.37201879870273, 6070, 148.16544806398016, 
80 : 66816, 247.58836806279893, 870629, 245.47504964863538, 420058, 243.76012799471533, 588905, 243.74166652421167, 918058, 242.19207253748004, 610680, 242.08882667318622, 900930, 236.51638421048128, 7188, 230.89391503458899, 591140, 214.0840956259946, 7451, 146.31131193451859, 
81 : 11237, 262.33947472692705, 365342, 261.4019892808775, 834026, 259.9307600111999, 888353, 259.098436892236, 603552, 258.27117531772683, 800817, 256.71774383552065, 223910, 255.07253870222877, 986179, 251.92459189209774, 840245, 250.20191845787275, 833230, 249.9379923100928, 
82 : 275418, 255.7361921981322, 154577, 255.64623994887936, 210676, 253.9330620458864, 679265, 252.77658119374902, 522375, 252.13290146270083, 806288, 251.35830998795325, 127248, 245.93901683140885, 280953, 237.45947022597352, 31395, 223.73645210380897, 177759, 219.84767453853135, 
83 : 905839, 198.26245232015063, 566213, 197.10403344427024, 6778, 196.98730923589977, 40878, 194.50449866262733, 74493, 191.63506985935533, 414280, 188.76705220985997, 847922, 187.30990363565937, 714059, 184.91078930121952, 6005, 181.6067179374155, 296270, 173.58283325260018, 
84 : 215822, 229.2400488570878, 351328, 229.09823220618705, 299339, 229.02183302034766, 469776, 227.34775125344873, 711937, 227.1321201415599, 280838, 222.54662432847638, 216176, 221.29392219399068, 32475, 220.49943310584723, 227733, 217.3062355294942, 8894, 192.67848867997694, 
85 : 480026, 261.66390656718403, 409350, 261.48040079516477, 208081, 259.64013557229555, 479638, 258.6542093220213, 479823, 251.46172671005024, 479889, 243.07817672510217, 797123, 231.23148574534568, 802125, 223.9977678460212, 419010, 222.81157959136684, 754930, 222.57807618900833, 
86 : 114829, 216.58023917246004, 526166, 216.2984049871843, 808513, 215.51334065435486, 253067, 214.83249288690016, 424719, 213.05633057949723, 900912, 211.05212626268423, 910669, 204.95121370706738, 73061, 204.26698215815497, 642062, 201.0870458284173, 807714, 197.6765034089788, 
87 : 820955, 206.23045361924605, 642572, 205.47749268472205, 417700, 203.8872237291979, 521335, 196.468827043885, 282502, 195.61952867748147, 643125, 188.06647760831805, 39337, 184.82965130086677, 297056, 183.86408023319834, 526037, 178.03370467414308, 7722, 123.55970216862778, 
88 : 38240, 160.10621474508727, 7065, 155.51527256189343, 8899, 154.4182631685773, 38386, 152.63354808167173, 38522, 149.20455757114124, 38545, 142.0387271134179, 6901, 135.05184189784308, 38464, 122.86984984120393, 39462, 114.82595525402782, 7098, 75.07995737878386, 
89 : 825058, 172.7946758439044, 521135, 171.17534869250304, 386717, 169.47271166769002, 187888, 167.60369924318496, 825274, 163.6001222493431, 823542, 159.79987484350542, 7118, 157.34039532173549, 811323, 146.14718608307174, 754531, 131.0686842842332, 7627, 114.53383779477574, 
90 : 815524, 132.82319074619463, 85193, 132.66122266887186, 815425, 130.98091464026353, 85967, 130.61776295741709, 815326, 130.44922383824292, 815480, 130.11533345459327, 821939, 129.0, 84465, 123.25177483509111, 9417, 60.663003552412405, 9258, 50.457903246171455, 
91 : 910423, 271.12174387164157, 783564, 269.2860932168611, 407337, 268.31511325305553, 876763, 267.1104640406287, 802478, 266.04698833100895, 187329, 264.85090145211893, 707795, 263.34957755804356, 57569, 253.4995069028735, 648328, 235.70108188126758, 439826, 230.61656488639318, 
92 : 863588, 278.1168819039937, 942656, 277.74448689397957, 956233, 275.5612454609683, 183768, 275.34342192977846, 349404, 273.9032675964272, 792323, 271.8013980832328, 806838, 270.90219637352516, 511325, 263.6304231305636, 7797, 245.21011398390564, 8356, 141.46377628212815, 
93 : 274922, 205.40691322348428, 963357, 204.92925608609426, 826938, 202.66968199511243, 311426, 201.9232527471762, 742556, 201.8539075668341, 742597, 200.274811197015, 742678, 191.27989962356213, 338664, 187.15234436148535, 437379, 187.05881428042892, 991587, 186.50737250843463, 
94 : 478217, 204.38933435969696, 875276, 202.73134932713293, 856493, 199.33639908456257, 616609, 195.9821420436056, 985312, 191.8254414826146, 857588, 190.50984226543258, 962974, 189.01587234938762, 986478, 186.81274046488372, 37970, 168.30923919975396, 8419, 160.57085663345015, 
95 : 312589, 263.4843448859913, 625082, 263.46916328101855, 332566, 261.1646989928003, 785689, 257.5286391840721, 916928, 256.0644450133599, 298797, 254.62717843938026, 332322, 251.70419146291545, 691386, 249.66978191202875, 664898, 248.26397241645836, 849118, 244.83668025849394, 
96 : 24937, 263.23943473575537, 518456, 261.74797038372617, 307804, 260.3247971285102, 354583, 255.6188568944005, 519686, 255.33311575273584, 656723, 254.08463156987673, 203122, 252.83789272970932, 267400, 252.83789272970932, 309650, 252.2320360303187, 436416, 247.28526037756475, 
97 : 266655, 269.97777686320774, 202377, 269.97777686320774, 397268, 269.08363012268137, 260607, 268.41013393685415, 381144, 258.2053446387197, 57297, 256.86961673191325, 84157, 249.86796513358811, 84825, 247.94555854057964, 807683, 246.0101623917191, 8825, 233.5315824465719, 
98 : 207803, 108.75201147565042, 280557, 108.03703068855604, 793629, 107.93979803575695, 39076, 107.85175010170211, 37993, 107.02803371079933, 37844, 105.3612832116238, 896881, 104.47966309287182, 768297, 103.33440859655606, 911693, 102.56705123966468, 112511, 102.13716267842963, 
99 : 305493, 258.8300600780365, 369366, 256.06835025047513, 155524, 247.7256547069762, 753679, 245.2916631277957, 637319, 242.89298054904756, 368453, 237.9831926838532, 8782, 234.8850782829765, 753623, 219.50398629637687, 440321, 217.29242968865714, 8082, 184.6131089603336, 
